,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__alpha,param_mlp__batch_size,param_mlp__early_stopping,param_mlp__hidden_layer_sizes,param_mlp__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
52,7.955673742294311,0.22785153080572704,0.006045103073120117,0.0002278620632048591,0.01,auto,False,"(75, 75)",adaptive,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (75, 75), 'mlp__learning_rate': 'adaptive'}",0.5650406504065041,0.573170731707317,0.5487804878048781,0.516260162601626,0.516260162601626,0.5439024390243902,0.023897460905201742,4
53,7.289877796173096,0.24000376123776904,0.005432891845703125,0.0002878751819827288,0.01,auto,False,"(75, 75)",invscaling,"{'mlp__alpha': 0.01, 'mlp__batch_size': 'auto', 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (75, 75), 'mlp__learning_rate': 'invscaling'}",0.5650406504065041,0.573170731707317,0.5487804878048781,0.516260162601626,0.516260162601626,0.5439024390243902,0.023897460905201742,4
54,0.8222906589508057,0.08731278483945185,0.005282115936279297,0.00023637315734491068,0.001,50,True,"(25, 25)",constant,"{'mlp__alpha': 0.001, 'mlp__batch_size': 50, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (25, 25), 'mlp__learning_rate': 'constant'}",0.4959349593495935,0.4715447154471545,0.5365853658536586,0.491869918699187,0.4634146341463415,0.491869918699187,0.025451180231704926,100
55,0.8008475303649902,0.07253987868483823,0.005136537551879883,0.00017385965373026605,0.001,50,True,"(25, 25)",adaptive,"{'mlp__alpha': 0.001, 'mlp__batch_size': 50, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (25, 25), 'mlp__learning_rate': 'adaptive'}",0.4959349593495935,0.4715447154471545,0.5365853658536586,0.491869918699187,0.4634146341463415,0.491869918699187,0.025451180231704926,100
56,0.7937318325042725,0.0643731678086018,0.005104207992553711,6.397736785988786e-05,0.001,50,True,"(25, 25)",invscaling,"{'mlp__alpha': 0.001, 'mlp__batch_size': 50, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (25, 25), 'mlp__learning_rate': 'invscaling'}",0.4959349593495935,0.4715447154471545,0.5365853658536586,0.491869918699187,0.4634146341463415,0.491869918699187,0.025451180231704926,100
57,1.1575186252593994,0.36585555137660314,0.0050601005554199215,0.00022023433304474327,0.001,50,True,"(50, 50)",constant,"{'mlp__alpha': 0.001, 'mlp__batch_size': 50, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant'}",0.556910569105691,0.5284552845528455,0.573170731707317,0.4796747967479675,0.5609756097560976,0.5398373983739837,0.03346197662968565,28
58,1.1216732025146485,0.3627506877120292,0.005318927764892578,0.0007171351124248688,0.001,50,True,"(50, 50)",adaptive,"{'mlp__alpha': 0.001, 'mlp__batch_size': 50, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'adaptive'}",0.556910569105691,0.5284552845528455,0.573170731707317,0.4796747967479675,0.5609756097560976,0.5398373983739837,0.03346197662968565,28
59,1.1501577377319336,0.31797413339499314,0.005379724502563477,0.0003030065614462343,0.001,50,True,"(50, 50)",invscaling,"{'mlp__alpha': 0.001, 'mlp__batch_size': 50, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'invscaling'}",0.556910569105691,0.5284552845528455,0.573170731707317,0.4796747967479675,0.5609756097560976,0.5398373983739837,0.03346197662968565,28
60,1.5440693378448487,0.6421721930750481,0.005479001998901367,0.00014406035786061592,0.001,50,True,"(75, 75)",constant,"{'mlp__alpha': 0.001, 'mlp__batch_size': 50, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (75, 75), 'mlp__learning_rate': 'constant'}",0.5528455284552846,0.5528455284552846,0.5203252032520326,0.5203252032520326,0.540650406504065,0.5373983739837398,0.014634146341463393,40
61,1.5185158252716064,0.4445234823563864,0.006604909896850586,0.002510026246366777,0.001,50,True,"(75, 75)",adaptive,"{'mlp__alpha': 0.001, 'mlp__batch_size': 50, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (75, 75), 'mlp__learning_rate': 'adaptive'}",0.5528455284552846,0.5528455284552846,0.5203252032520326,0.5203252032520326,0.540650406504065,0.5373983739837398,0.014634146341463393,40
