,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10,0.5771769046783447,0.12111149353817247,0.0005321502685546875,6.043936844117693e-05,logistic,0,100,8,constant,sgd,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 8, 'learning_rate': 'constant', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
11,0.6735828876495361,0.1729758321499426,0.0007306575775146484,0.00033055160741488315,logistic,0,100,8,constant,adam,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 8, 'learning_rate': 'constant', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
12,0.014495754241943359,0.0003472472962879194,0.0005763053894042968,1.6158659797720884e-05,logistic,0,100,8,adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 8, 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
13,0.6342975616455078,0.16528663447280595,0.0007191181182861328,0.00025082696957441414,logistic,0,100,8,adaptive,sgd,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 8, 'learning_rate': 'adaptive', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
14,0.9120604515075683,0.1105614686729567,0.0006493091583251953,9.142892134613721e-05,logistic,0,100,8,adaptive,adam,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 8, 'learning_rate': 'adaptive', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
15,0.011339807510375976,0.0007509165285877482,0.000481414794921875,5.075917550780353e-05,logistic,0,100,8,invscaling,lbfgs,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 8, 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
16,0.6157060146331788,0.14937855580577492,0.0005533695220947266,0.000111632966193057,logistic,0,100,8,invscaling,sgd,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 8, 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
17,0.6872918128967285,0.16715559767231872,0.0005476951599121093,8.970578167968723e-05,logistic,0,100,8,invscaling,adam,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 8, 'learning_rate': 'invscaling', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
18,0.015413856506347657,6.49456060568977e-05,0.0006935596466064453,3.501361711184405e-05,logistic,0,100,10,constant,lbfgs,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 10, 'learning_rate': 'constant', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
19,0.7530435562133789,0.12469812420294452,0.0006319046020507813,7.244262899602407e-05,logistic,0,100,10,constant,sgd,"{'activation': 'logistic', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 10, 'learning_rate': 'constant', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
